Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID
2023,251733,MarOuette,Submitted,6550 S Richmond St,60629,2.5,,Chicago Lawn,K-12 School,172688,1926,2,,58,3745540,6314489.9,,,,58.3,99.1,66.1,107.4,859.5,5,41.884363,-87.632508,POINT (-87.632508 41.884363),2023-251733
2023,255008,3030 North Broadway  BU #21190,Submitted,3030 North Broadway,60657,2.0,,Lake View,Enclosed Mall,203407,2016,1,,,20883200.4,22660900.8,,,,214.1,404.4,214.1,404.4,4125.6,20.3,41.891388,-87.629495,POINT (-87.629495 41.891388),2023-255008
2023,160105,1063 - Royal Sonesta Chicago Riverfront 71 E Wacker Drive - SVC,Submitted,71 E Wacker Drive,60601,4.0,,Loop,Hotel,381540,2000,1,5825,81,10256364.2,17104070.6,,9575628.4,,96.8,145.2,100.1,148.8,2848.2,7.5,41.887027,-87.616589,POINT (-87.616589 41.887027),2023-160105
2023,175907,Washington Courts Apts.,Submitted,5424 West Washington,60644,1.5,,Austin,Multifamily Housing,109084,1929,3,6345,38,870261.2,10766707.6,,,,106.7,126,120.1,140.2,693.6,6.4,41.975978,-87.692059,POINT (-87.692059 41.975978),2023-175907
2023,250086,Elizabeth Wood Apartments,Submitted,1845 N. Larrabee St,60614,3.0,,Lincoln Park,Multifamily Housing,57000,1980,1,,65,1170970.6,3532000.5,,,,82.5,122.6,89,129,351.4,6.2,41.898402,-87.620345,POINT (-87.620345 41.898402),2023-250086
2023,250059,311 City Services,Submitted,2111 W. Lexington,60612,1.0,,Near West Side,Office,59000,1990,1,,14,5189295.5,3486023.4,,,,147,308.3,153.1,314.4,911.2,15.4,41.947992,-87.829332,POINT (-87.829332 41.947992),2023-250059
2023,256846,Skytech Lofts,Not Submitted,6 S Laflin St,60607,0.0,,Near West Side,Residential,,,,,,,,,,,,,,,,,41.90726,-87.656804,POINT (-87.656804 41.90726),2023-256846
2023,242633,530 North Lake Shore Drive,Submitted,530 North Lake Shore Drive,60611,4.0,,Near North Side,Multifamily Housing,514175,2003,1,,94,7180618.6,18820399.3,,,,50.6,77.5,55.9,83.1,2004.4,3.9,41.851024,-87.623611,POINT (-87.623611 41.851024),2023-242633
2023,251759,Swift,Submitted,5900 N Winthrop Ave,60660,1.0,,Edgewater,K-12 School,109399,1914,2,,9,3934134.8,8014770.3,,,,109.2,177.6,123.9,193,976.2,8.9,41.784784,-87.588289,POINT (-87.588289 41.784784),2023-251759
2023,256422,Materials & Metals Building,Not Submitted,3350 S Federal Street,60616,0.0,,Douglas,Commercial,,,,,,,,,,,,,,,,,41.777221,-87.640654,POINT (-87.640654 41.777221),2023-256422
2023,254102,Residences at the VIC,Not Submitted,3140 N Sheffield Ave,60657,0.0,,Lake View,Residential,,,,,,,,,,,,,,,,,41.888079,-87.624047,POINT (-87.624047 41.888079),2023-254102
2023,101801,Michigan Plaza,Submitted,205/225 N Michigan Ave,60601,4.0,,Loop,Office,1867610,1981,1,12772,43,125245817.2,1856677.3,,,,68.1,188.8,72.6,201.4,17623,9.4,41.910332,-87.630032,POINT (-87.630032 41.910332),2023-101801
2023,101756,Cook County Building,Submitted,118 N. Clark St.,60602,4.0,,Loop,Office,638592,1906,1,,61,29353872,24739903.4,,,,84.7,169.4,93.4,180,5421.2,8.5,41.807922,-87.590693,POINT (-87.590693 41.807922),2023-101756
2023,242638,411 W Ontario,Submitted,411 W. Ontario Street,60654,4.0,,Near North Side,Multifamily Housing,261854,1994,1,,90,4144880.9,9108212.4,,,,50.6,80.8,56.7,86.9,1063.7,4.1,41.946778,-87.642541,POINT (-87.642541 41.946778),2023-242638
2023,140359,,Not Submitted,312 328 N May St,60607,0.0,,Near West Side,Residential,,,,,,,,,,,,,,,,,41.910726,-87.63776,POINT (-87.63776 41.910726),2023-140359
2023,156876,Newberry Library,Submitted,60 W. Walton,60610,2.0,,Near North Side,Library,200000,1897,1,2478,,7847992.1,14230575,,,,110.4,184.6,114.1,188.4,1853.9,9.3,41.899864,-87.634474,POINT (-87.634474 41.899864),2023-156876
2023,101507,5148 N Kedzie Ave,Submitted,5148 N Kedzie Ave,60625,1.0,,North Park,College/University,113740,1958,1,,,5290367.8,10676610.2,,,,140.4,228.8,156.3,245.5,1307.3,11.5,41.904248,-87.632786,POINT (-87.632786 41.904248),2023-101507
2023,255758,The Field School,Not Covered 2024,517 N Parkside Ave,60644,,true,Austin,Commercial,,,,,,,,,,,,,,,,,41.889848,-87.766133,POINT (-87.766133 41.889848),2023-255758
2023,252039,Accelerator Building,Submitted,5604-20 South Ellis Avenue,60637,4.0,,Hyde Park,Laboratory,58781,1949,1,350,,2758762.5,217519,9303672.1,,,208.9,325.7,212.8,330.4,1015.3,17.3,41.896534,-87.646163,POINT (-87.646163 41.896534),2023-252039
2023,254159,3205 W. Carmen Ave.,Submitted,3205 W Carmen Ave.,60625,3.0,,Albany Park,College/University,65850,2006,1,,,2797320,2121280,,,,74.7,152.8,83.1,161.6,504.1,7.7,41.905706,-87.627433,POINT (-87.627433 41.905706),2023-254159
2023,130168,Garfield Park Behavioral Hospital,Submitted,520 N. Ridgeway,60624,3.0,,Humboldt Park,Other - Specialty Hospital,53446,1964,1,1,,4248337.5,5220925.1,,,,177.2,325.1,186.7,335.4,871.7,16.3,41.877589,-87.628881,POINT (-87.628881 41.877589),2023-130168
2023,251771,1333 N Kingsbury,Not Submitted,1333 N Kingsbury,60642,0.0,,Near North Side,Office,,,,,,,,,,,,,,,,,41.912864,-87.633293,POINT (-87.633293 41.912864),2023-251771
2023,242605,850 Dewitt Place Condominiums,Submitted,850 N Dewitt Place,60611,3.5,,Near North Side,Multifamily Housing,263000,1957,1,,71,3988367.9,15126141.6,,,,72.7,102.9,79.8,110.2,1361.5,5.2,41.833051,-87.629191,POINT (-87.629191 41.833051),2023-242605
2023,172056,Anchor House,Not Submitted,1230  W 76th St,60620,0.0,,Auburn Gresham,Residential,,,,,,,,,,,,,,,,,41.9902,-87.656318,POINT (-87.656318 41.9902),2023-172056
2023,121038,Sherman Plaza,Not Submitted,163 W 87th St,60620,0.0,,Chatham,Commercial,,,,,,,,,,,,,,,,,41.713171,-87.713738,POINT (-87.713738 41.713171),2023-121038
2023,149001,Alden Wentworth Rehabilitation & Health Care Center,Submitted,201 W 69th Street,60621,1.0,,Greater Grand Crossing,Senior Living Community,89813,1976,1,,30,3454722.4,11953607.8,,,,171.6,247.5,190.2,266.4,1118.3,12.5,41.902216,-87.631252,POINT (-87.631252 41.902216),2023-149001
2023,101980,Harold Washington College,Submitted,30 East Lake Street,60601,0.0,,Loop,College/University,345300,1983,1,532,,14646925,1142119.9,,,,45.7,122.2,48.1,127.2,2019,5.85,41.798741,-87.605275,POINT (-87.605275 41.798741),2023-101980
2023,102309,Schurz HS,Submitted,3601 N Milwaukee Ave,60641,2.0,,Irving Park,K-12 School,455800,1910,1,,41,11718861.7,26681918.8,,,,84.2,133.5,99.5,148.2,3056.9,6.7,41.931579,-87.711296,POINT (-87.711296 41.931579),2023-102309
2023,250065,SULZER LIBRARY,Submitted,4455 N. Lincoln Ave.,60618,2.0,,Lincoln Square,Library,83000,1985,1,,,3102752.1,3317539.5,,,,77.4,146.6,83.4,152.3,610.3,7.4,41.816676,-87.633708,POINT (-87.633708 41.816676),2023-250065
2023,159560,Eugenie Terrace on the Park (gn037),Submitted,1730 N Clark St,60614,3.5,,Lincoln Park,Multifamily Housing,584068,1988,2,16390,56,13087603.9,27015302.8,,,,68.7,111.3,73.7,116.8,3266.1,5.6,41.797648,-87.659969,POINT (-87.659969 41.797648),2023-159560
2023,104300,434 W Roscoe,Submitted,434 W Roscoe St,60657,3.0,,Lake View,Multifamily Housing,71532,1930,1,199,70,583802,4494597.7,,,,71,88.8,79.7,98,320.4,4.5,41.868305,-87.624253,POINT (-87.624253 41.868305),2023-104300
2023,251522,Cuffe Math/Science/Tech Academy -CPS,Not Covered 2024,8324 S Racine Ave,60620,,true,Auburn Gresham,K-12 School,,,,,,,,,,,,,,,,,41.742372,-87.653859,POINT (-87.653859 41.742372),2023-251522
2023,173883,,Not Submitted,1029 1051 W North Shore Ave,60626,0.0,,Rogers Park,Residential,,,,,,,,,,,,,,,,,42.008551,-87.913738,POINT (-87.913738 42.008551),2023-173883
2023,160368,River Bank Lofts Condominium Association,Submitted,550 N. Kingsbury St.,60654,4.0,,Near North Side,Multifamily Housing,257529,1905,1,,97,3765158.2,6042216.8,,,,38.1,65.6,43.5,71.5,847.8,3.3,41.802387,-87.586758,POINT (-87.586758 41.802387),2023-160368
2023,101848,200 West Monroe,Submitted,200 W. Monroe,60606,3.5,,Loop,Office,703370,1973,1,4293,79,32752536.3,919401.8,,,,47.9,131.8,51.9,143.1,4631.6,6.6,41.879763,-87.642446,POINT (-87.642446 41.879763),2023-101848
2023,251355,"Evers Elementary, Medgar -CPS",Not Covered 2024,9811 S Lowe Ave,60628,,true,Washington Heights,K-12 School,,,,,,,,,,,,,,,,,41.965897,-87.658717,POINT (-87.658717 41.965897),2023-251355
2023,254370,Mercy Circle,Not Submitted,3659 W 99th St,60655,0.0,,Mount Greenwood,,,,,,,,,,,,,,,,,,42.01101,-87.662838,POINT (-87.662838 42.01101),2023-254370
2023,113768,(IL614) - Constellation Condominium Association (1555 N Dearborn Parkway),Submitted,1555 N Dearborn Parkway,60610,2.5,,Near North Side,Multifamily Housing,126808,1962,1,,51,2260932.5,7578651.2,,,,77.6,112.7,86.5,122,718.9,5.7,41.94599,-87.644337,POINT (-87.644337 41.94599),2023-113768
2023,251343,(IL0606) -  3180 N LSD (3180 N. Lake Shore Drive),Submitted,3180 N. Lake Shore Drive,60657,3.5,,Lake View,Multifamily Housing,350000,1959,1,,77,5656973.2,18557671.2,,,,69.2,100.9,75.6,107.8,1777.2,5.1,41.958962,-87.715668,POINT (-87.715668 41.958962),2023-251343
2023,157165,Las Americas Apartments,Submitted,1611 S. Racine Ave,60608,3.5,,Lower West Side,Multifamily Housing,121530,1978,1,,75,2228412.6,8498200.3,,,,88.3,124.8,96.1,133.7,763.2,6.3,41.969249,-87.651102,POINT (-87.651102 41.969249),2023-157165
2023,157986,Le Meridien Essex Chicago,Submitted,800 S Michigan Ave,60605,2.5,,Loop,Hotel,98727,1961,1,4,59,3737503.4,6218124.8,,,,100.8,172.1,106.4,177.2,853.2,8.6,41.903975,-87.632777,POINT (-87.632777 41.903975),2023-157986
2023,105339,,Not Submitted,5306  N Cumberland Ave,60656,0.0,,Ohare,Residential,,,,,,,,,,,,,,,,,41.793827,-87.594747,POINT (-87.594747 41.793827),2023-105339
2023,103601,120 South LaSalle Street Building,Submitted,120 South Lasalle Street,60602,4.0,,Loop,Office,760892,1929,1,2562,88,13769580.9,17912329.4,,7547940.1,,51.6,84.4,54.9,88,3275.8,4.3,41.889448,-87.715067,POINT (-87.715067 41.889448),2023-103601
2023,160067,InterContinental,Submitted,505 N. Michigan Ave.,60611,3.0,,Near North Side,Hotel,715161,1929,1,45303,61,27330300.9,56909128.3,,,,117.8,190.6,123.8,196.2,6846.8,9.6,41.78956,-87.586817,POINT (-87.586817 41.78956),2023-160067
2023,255006,Wells Place Apartments (wl272),Submitted,839 S Wells St,60607,1.5,,Loop,Multifamily Housing,95892,2016,2,2662,34,2219360.7,6688391.3,,,,92.9,138,110.3,158.6,652,6.8,41.880671,-87.626738,POINT (-87.626738 41.880671),2023-255006
2023,256727,1214 W. Jackson Blvd,Submitted,1220 W. Jackson Blvd,60607,3.0,,Near West Side,Multifamily Housing,129646,2020,1,,65,3540213,4371900,,,,61,111.9,62,114.6,727.6,5.6,41.781253,-87.675556,POINT (-87.675556 41.781253),2023-256727
2023,251553,Sawyer,Submitted,5248 S Sawyer Ave,60632,3.0,,Gage Park,K-12 School,163308,1901,3,,46,4860332.4,4498449.9,,,,57.3,112.3,63.5,118.8,919,5.6,41.881675,-87.632504,POINT (-87.632504 41.881675),2023-251553
2023,114858,Scholars Corner Apartments,Submitted,5100-5110 S. Cornell,60615,1.0,,Hyde Park,Multifamily Housing,60000,1925,1,,8,3266091.6,2850186.1,,,,101.9,202.3,109,219.7,608.4,10.1,41.899682,-87.623994,POINT (-87.623994 41.899682),2023-114858
2023,112638,Juvenile Temporary Detention Center Campus,Submitted,1100 S. Hamilton Ave.,60612,2.0,,Near West Side,Mixed Use Property,1023851,1973,3,,,44698510.5,32000577.7,,,,74.9,155.1,81.7,162.1,7953.9,7.8,41.902496,-87.627476,POINT (-87.627476 41.902496),2023-112638
2023,242313,3150 CA,Not Submitted,3150 N Lake Shore Dr,60657,0.0,,Lake View,Multifamily Housing,,,,,,,,,,,,,,,,,41.722058,-87.579139,POINT (-87.579139 41.722058),2023-242313
2023,251448,Providence Englewood Charter School,Submitted,6515 South Ashland Avenue,60636,1.0,,West Englewood,K-12 School,53745,1975,1,,14,3363209.7,889439.4,,,,79.1,192.6,87.8,211.4,517.8,9.6,41.800092,-87.723214,POINT (-87.723214 41.800092),2023-251448
2023,142759,Folio SOuare Condominium Association,Submitted,124 W. Polk St.,60605,1.0,,Loop,Multifamily Housing,108010,1993,1,,29,4640301.5,1121623.2,,,,53.3,131.2,58.1,144.1,708.8,6.6,41.94163,-87.644598,POINT (-87.644598 41.94163),2023-142759
2023,251239,THC YT LLC,Submitted,2701 S Indiana Ave,60616,2.0,,Douglas,Multifamily Housing,330112,1969,3,,42,4864829.9,29185578.4,,,,103.1,134.1,113,144.3,2230.9,6.8,41.892338,-87.604045,POINT (-87.604045 41.892338),2023-251239
2023,156845,The Westin Michigan Avenue,Submitted,909 North Michigan Avenue,60611,2.0,,Near North Side,Hotel,546219,1963,1,,49,25652387.4,38702001.9,,,,117.8,205.9,122.6,209.9,5644.9,10.3,41.801124,-87.70392,POINT (-87.70392 41.801124),2023-156845
2023,253973,Klee Plaza at Six Corners Condominium,Submitted,4015 N. Milwaukee Ave.,60654,4.0,,Portage Park,Multifamily Housing,94000,2007,1,,88,1524331.8,3099033.1,,,,49.2,80,55.9,87.4,377.9,4,41.836543,-87.648095,POINT (-87.648095 41.836543),2023-253973
2023,117358,,Not Submitted,5125  S Kenwood Ave,60615,0.0,,Hyde Park,Residential,,,,,,,,,,,,,,,,,41.92201,-87.642993,POINT (-87.642993 41.92201),2023-117358
2023,252025,CICS Ralph Ellison,Submitted,1817 W. 80th St.,60620,2.0,,Auburn Gresham,K-12 School,69000,1920,1,,46,1839027.1,3922399.9,,,,83.5,134.3,92,143.2,465.7,6.7,41.985932,-87.728369,POINT (-87.728369 41.985932),2023-252025
2023,113573,1540 N. Lake Shore Drive,Submitted,1540 N. Lake Shore Drive,60610,4.0,,Near North Side,Multifamily Housing,138636,1929,1,,96,1941210.4,6034726.7,,,,57.5,84.9,64,91.8,592.1,4.3,42.010539,-87.691763,POINT (-87.691763 42.010539),2023-113573
2023,105490,5620-5626 N. Kenmore Ave,Submitted,5620-5626 N. Kenmore Ave.,60660,4.0,,Edgewater,Multifamily Housing,53976,1940,1,,82,498613.8,3393905.4,,,,72.1,91.9,80.2,100,250,4.6,41.992623,-87.669938,POINT (-87.669938 41.992623),2023-105490
2023,113158,2001 Calumet,Submitted,2001 S. Calumet Ave.,60616,4.0,,Near South Side,Multifamily Housing,140184,2002,1,,88,1658222.6,4220655.9,,,,41.9,64.7,47.7,71.4,456.2,3.3,41.901986,-87.624537,POINT (-87.624537 41.901986),2023-113158
2023,173646,South River Park Condominium Association,Submitted,400 N. Clinton Street,60654,4.0,,West Town,Multifamily Housing,78904,1999,3,,79,1651171.4,2707990.1,,,,55.2,94.6,60.9,101.3,374.9,4.8,41.953462,-87.734507,POINT (-87.734507 41.953462),2023-173646
2023,175347,Much-Musikantow Co.,Submitted,8001-07 S. Cottage Grove,60619,4.0,,Chatham,Other - Public Services,52782,1956,1,,,276101.1,1525667.8,,,,34.1,45,38.6,49.5,119.7,2.3,41.876552,-87.64787,POINT (-87.64787 41.876552),2023-175347
2023,159528,Echelon Chicago,Submitted,353 N Desplaines,60661,1.5,,Near West Side,Multifamily Housing,333262,2008,1,,37,11448671.5,14622962.7,,,,78.2,142.3,88.9,154.3,2378.6,7.1,41.993709,-87.712542,POINT (-87.712542 41.993709),2023-159528
2023,256963,,Not Covered 2024,4351 S Drexel Boulevard,60653,,true,Kenwood,Commercial,,,,,,,,,,,,,,,,,41.657297,-87.592045,POINT (-87.592045 41.657297),2023-256963
2023,159733,Sheridan-Gunnison Apts.,Submitted,4827 North Sheridan Rd.,60640,3.0,,Uptown,Multifamily Housing,164020,1967,1,,67,2716112.7,11160622.5,,,,84.6,117.8,92.4,126.2,972.8,5.9,41.740096,-87.601134,POINT (-87.601134 41.740096),2023-159733
2023,251717,Hancock HS,Submitted,5437 W 64th Pl,60638,4.0,,West Elsdon,K-12 School,179600,2021,1,,83,4088149,2804759.8,,,,38.4,80.1,41.7,83.7,721,4,41.774371,-87.653296,POINT (-87.653296 41.774371),2023-251717
2023,103812,400 W. Superior,Submitted,400-432 W. Superior Street,60654,2.5,,Near North Side,Office,130007,1998,1,,51,7422205.7,1633441.8,,,,69.7,173,74.3,182.2,1125.3,8.7,41.78562,-87.614236,POINT (-87.614236 41.78562),2023-103812
2023,251480,Morton Elementary Career Academy - CPS,Not Covered 2024,431 N Troy St,60612,,true,Humboldt Park,K-12 School,,,,,,,,,,,,,,,,,41.886174,-87.616109,POINT (-87.616109 41.886174),2023-251480
2023,251600,Mozart,Submitted,2200 N Hamlin Ave,60647,1.0,,Logan Square,K-12 School,92365,1911,2,,21,3076941.4,4615969.6,,,,83.3,145.8,94,156.6,675.7,7.3,41.891676,-87.635651,POINT (-87.635651 41.891676),2023-251600
2023,251468,Fiske Elementary -CPS,Not Covered 2024,6145 S Ingleside Ave,60637,,true,Woodlawn,K-12 School,,,,,,,,,,,,,,,,,41.867453,-87.632334,POINT (-87.632334 41.867453),2023-251468
2023,250046,Jones HS,Submitted,700 S State St,60605,2.5,,Loop,K-12 School,383631,2013,5,,58,9913463.4,10375339.7,,,,52.9,100.8,56.4,104.5,1938.2,5.1,41.790379,-87.601135,POINT (-87.601135 41.790379),2023-250046
2023,157152,The Metro,Submitted,1200 W. Monroe St.,60607,4.0,,Near West Side,Multifamily Housing,281000,2001,1,,97,4411294.7,10539379.9,,,,53.2,83.3,59.6,89.8,1177,4.2,41.799584,-87.591934,POINT (-87.591934 41.799584),2023-157152
2023,251640,"Till, Emmett Louis Math & Science -CPS",Not Covered 2024,6543 S Champlain Ave,60637,,true,Woodlawn,K-12 School,,,,,,,,,,,,,,,,,41.97534,-87.654836,POINT (-87.654836 41.97534),2023-251640
2023,109550,Lunt Court Condominium Association,Submitted,1217-1227 W. Lunt Ave.,60626,4.0,,Rogers Park,Multifamily Housing,60120,1924,1,,64,445428.9,4135395.5,,,,76.2,93,90.5,108,282,4.7,41.800404,-87.728122,POINT (-87.728122 41.800404),2023-109550
2023,257109,Post Chicago,Not Covered 2024,853 W Blackhawk St,60642,,true,Near North Side,Residential,,,,,,,,,,,,,,,,,41.908322,-87.650328,POINT (-87.650328 41.908322),2023-257109
2023,250143,325 North Wells,Submitted,325 North Wells,60654,4.0,,Near North Side,College/University,154112,1914,1,,,3727203.9,5739433.6,,,,61.4,106.8,67.6,113.7,826.4,5.4,41.900785,-87.621893,POINT (-87.621893 41.900785),2023-250143
2023,172607,Marshfield Lofts,Submitted,1740 N. Marshfield,60622,4.0,,West Town,Multifamily Housing,70916,1993,1,,97,684121.2,2230831.9,,,,41.1,60,46.7,66.1,214.2,3,41.724079,-87.58501,POINT (-87.58501 41.724079),2023-172607
2023,102460,Griffin Museum of Science and Industry,Submitted,5700 South Lake Shore Drive,60637,0.0,,Hyde Park,Museum,1300000,1893,1,,,38424294,22914598.9,,,,47.2,101.3,51.1,105.6,6354.6,4.9,41.969105,-87.708644,POINT (-87.708644 41.969105),2023-102460
2023,172500,Catalyst - Circle Rock,Submitted,5608 W. Washington Blvd,60644,2.5,,Austin,K-12 School,111030,1924,1,,52,4006393.2,1428580.5,,,,49,114.5,53.6,122.3,636.5,5.7,41.850776,-87.705075,POINT (-87.705075 41.850776),2023-172500
2023,252052,Ryerson Laboratory,Submitted,1100-14 East 58th Street,60637,4.0,,Hyde Park,Laboratory,67717,1894,1,,,1864709.2,,3819773.4,,,83.9,145,88.8,150.3,514.5,7.6,41.830735,-87.638859,POINT (-87.638859 41.830735),2023-252052
2023,173754,422 West Melrose,Submitted,422 - 424 West Melrose Street,60657,4.0,,Lake View,Multifamily Housing,164485,1926,1,,90,1839088.5,8938922.3,,,,65.5,88.4,74.7,97.7,732.1,4.5,41.923705,-87.651186,POINT (-87.651186 41.923705),2023-173754
2023,251558,Nathanael Green -CPS,Not Covered 2024,3525 S. Honroe,60609,,true,Mckinley Park,K-12 School,,,,,,,,,,,,,,,,,41.796126,-87.583825,POINT (-87.583825 41.796126),2023-251558
2023,251429,Mayo Elementary -CPS,Not Covered 2024,245 E 37th St,60653,,true,Douglas,K-12 School,,,,,,,,,,,,,,,,,41.897691,-87.625887,POINT (-87.625887 41.897691),2023-251429
2023,105586,Parkway Apartments,Not Submitted,712 720 W Diversey Pkwy,60614,0.0,,Lake View,Residential,,,,,,,,,,,,,,,,,41.887579,-87.642973,POINT (-87.642973 41.887579),2023-105586
2023,175281,"3740-3750 N. Pine Grove, LLC",Submitted,3740 N. Pine Grove Ave.,60613,4.0,,Lake View,Multifamily Housing,53000,1915,1,,85,289828.7,2687812,,,,56.2,68.6,62,74.6,183.3,3.5,41.885243,-87.637165,POINT (-87.637165 41.885243),2023-175281
2023,257026,"8747 W. BRYN MAWR CONDOMINIUM ASSOCIATION, INC.",Submitted,8747 W Bryn Mawr Ave,60631,4.0,,O'Hare,Multifamily Housing,91800,2004,1,,91,1398270.3,4720656.8,,,,66.7,96.6,74.2,103.7,446.4,4.9,41.963459,-87.76133,POINT (-87.76133 41.963459),2023-257026
2023,255024,Mode Logan SOuare (mo179),Submitted,1950 N Campbell Ave,60647,3.0,,Logan Square,Multifamily Housing,92470,2017,2,,,2710694.4,126768.3,,,,30.7,83.5,30.7,83.5,386,4.2,41.799521,-87.58349,POINT (-87.58349 41.799521),2023-255024
2023,260077,The Renaissance,Submitted,901 W. Argyle Ave.,60640,2.5,,Uptown,Multifamily Housing,64292,1927,1,,56,905214.1,4805260.9,,,,88.8,117.9,98,127.3,381.9,5.9,41.862932,-87.625876,POINT (-87.625876 41.862932),2023-260077
2023,256614,Block 37 (Retail),Submitted,108 North State Street,60602,1.0,,Loop,Enclosed Mall,429359,2009,0,9975,,32448456.7,5888999.1,,,,89.3,226,93.8,238.6,4853,11.3,41.900118,-87.623981,POINT (-87.623981 41.900118),2023-256614
2023,257001,Webster SOuare Condominiums,Submitted,540 W Webster,60614,4.0,,Lincoln Park,Multifamily Housing,206697,2015,1,,96,4028125.7,5320251,,,,45.2,81.6,49.4,88.1,846.2,4.1,41.76114,-87.564951,POINT (-87.564951 41.76114),2023-257001
2023,100447,211 E. Chicago Ave.,Submitted,211 E. Chicago Ave.,60611,4.0,,Near North Side,Office,394230,1965,1,4156,77,14122636.8,14921059.6,,,,73.7,140,82.8,150.7,2768.6,7,41.877859,-87.659575,POINT (-87.659575 41.877859),2023-100447
2023,131999,,Not Submitted,646 652 S Clark St,60605,0.0,,Loop,Residential,,,,,,,,,,,,,,,,,41.88118,-87.681677,POINT (-87.681677 41.88118),2023-131999
2023,112016,,Not Submitted,4106  N Narragansett Ave,60634,0.0,,Dunning,Residential,,,,,,,,,,,,,,,,,41.883237,-87.632556,POINT (-87.632556 41.883237),2023-112016
2023,251611,Mann Elementary -CPS,Not Covered 2024,8050 S Chappel Ave,60617,,true,South Chicago,K-12 School,,,,,,,,,,,,,,,,,41.953141,-87.645163,POINT (-87.645163 41.953141),2023-251611
2023,173757,C(IL292) - Oakdale Towers,Submitted,431 W. Oakdale,60657,4.0,,Lake View,Multifamily Housing,136304,1927,1,,83,1171922.5,6809254.5,,,,58.6,76.5,65,83.2,525.6,3.9,41.797612,-87.585615,POINT (-87.585615 41.797612),2023-173757
2023,172181,Emmanuel Baptist Church,Not Submitted,8301 S Damen Ave,60620,0.0,,Auburn Gresham,Worship Facility,,,,,,,,,,,,,,,,,41.877612,-87.674228,POINT (-87.674228 41.877612),2023-172181
