COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,DATA SOURCE,RESOLUTION,RESOLVED DATE,complaint_lat,complaint_lon,LOCATION,Property Name,Address,ZIP Code,Primary Property Type,ENERGY STAR Score,Total GHG Emissions (Metric Tons CO2e),energy_lat,energy_lon
601386395,Service Stations/Storage Tanks Work Order,301 N CLINTON ST,301,,N,CLINTON,ST,426086,2023-06-27T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-06-29T00:00:00Z,41.88687645177,-87.64119059362,POINT (-87.641190593617 41.886876451774),(IL611) - 700 W VAN BUREN CONDO (700 W VAN BUREN),700 W VAN BUREN,60607,MULTIFAMILY HOUSING,73.0,674.9,41.886624,-87.641479
601447732,Construction and Demolition,1902 W MORSE AVE,1902,,W,MORSE,AVE,417337,2023-10-03T00:00:00Z,Creating a lot of dust throwing things out window into trucks below,DEPT. OF PUBLIC HEALTH,Resolved,2023-10-04T00:00:00Z,42.00780767328,-87.67825896959,POINT (-87.678258969589 42.007807673276),PARKSIDE OF OLD TOWN PHASE III MIDRISE,532 W HOBBIE 551 W ELM 531 W ELM,60610,MULTIFAMILY HOUSING,36.0,745.4,42.007759,-87.678167
601421902,Noise Complaint,1521 S WABASH AVE,1521,,S,WABASH,AVE,129151,2023-08-24T00:00:00Z,Compressor on roof in disrepair continues to cause noise pollution at all hours of day and night that can be heard inside other buildings,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-15T00:00:00Z,41.86132451284,-87.62554225943,POINT (-87.625542259426 41.86132451284),ROSCOE SOUARE/ 90034,3330 N WESTERN AVE,60618,STRIP MALL,,2059.5,41.861425,-87.625838
601397929,Construction and Demolition,1723 S MICHIGAN AVE,1723,,S,MICHIGAN,AVE,84397,2023-07-19T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-07-19T00:00:00Z,41.85838553432,-87.62379856721,POINT (-87.62379856721 41.85838553432),LAKE MEADOWS BUILDING 9,501 E 32ND STREET,60616,MULTIFAMILY HOUSING,33.0,2112.7,41.858438,-87.624093
601397929,Construction and Demolition,1723 S MICHIGAN AVE,1723,,S,MICHIGAN,AVE,84397,2023-07-19T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-07-19T00:00:00Z,41.85838553432,-87.62379856721,POINT (-87.62379856721 41.85838553432),OPERA LOFTS CONDOMINIUMS,2545 S DEARBORN,60616,MULTIFAMILY HOUSING,97.0,701.0,41.857817,-87.623785
601434106,Noise Complaint,2020 N LINCOLN PARK WEST,2020,,N,LINCOLN PARK WEST,,417325,2023-09-12T00:00:00Z,"LOCATED IN ""EQUIPMENT PENTHOUSE,"" MGMT BELIEVES IT IS COMING FROM BOILER OR CHILLER, CALLER BELIEVES IT WAS IMPROPERLY INSTALLED LOUD NOISE IS COMING FROM ABOVE CALLERS UNIT, WAS PROFESSIONALLY SURVEYED AND DECIBAL LEVEL WELL OVER 60, PER CALLER, IN VIOLATION OF CITY'S BYLAWS",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-13T00:00:00Z,41.91935710062,-87.63653408082,POINT (-87.636534080818 41.919357100617),ONNI 200 LASALLE,200 N LASALLE AVE,60601,OFFICE,80.0,4249.0,41.919357,-87.636534
601434106,Noise Complaint,2020 N LINCOLN PARK WEST,2020,,N,LINCOLN PARK WEST,,417325,2023-09-12T00:00:00Z,"LOCATED IN ""EQUIPMENT PENTHOUSE,"" MGMT BELIEVES IT IS COMING FROM BOILER OR CHILLER, CALLER BELIEVES IT WAS IMPROPERLY INSTALLED LOUD NOISE IS COMING FROM ABOVE CALLERS UNIT, WAS PROFESSIONALLY SURVEYED AND DECIBAL LEVEL WELL OVER 60, PER CALLER, IN VIOLATION OF CITY'S BYLAWS",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-13T00:00:00Z,41.91935710062,-87.63653408082,POINT (-87.636534080818 41.919357100617),DIVERSEY III LLC,424 W DIVERSEY PKWY,60614,MULTIFAMILY HOUSING,94.0,546.0,41.918959,-87.636536
601451487,Noise Complaint,2754 N HAMPDEN CT,2754,,N,HAMPDEN,CT,8386,2023-10-10T00:00:00Z,Construction noise from 8am to 6pm every day lasts for over a month and no plan to stop. Concrete debris flying in the air.,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-10-11T00:00:00Z,41.93206231828,-87.6424488005,POINT (-87.642448800495 41.93206231828),750 N ORLEANS STREET,750 N ORLEANS STREET,60654,OFFICE,55.0,705.5,41.93152,-87.64213
601379780,Noise Complaint,2211 N MILWAUKEE AVE,2211,,N,MILWAUKEE,AVE,129151,2023-06-18T00:00:00Z,There is a loud screeching noise coming from the roof top. It cycles on and off all day and night. It's louder and more piercing than the traing going by,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-20T00:00:00Z,41.92107615756,-87.69413785909,POINT (-87.694137859093 41.921076157561),VIRIDIAN ON SHERIDAN (VR033),734 W SHERIDAN RD,60613,MULTIFAMILY HOUSING,67.0,592.9,41.921076,-87.694138
601411990,Noise Complaint,501 W SURF ST,501,,W,SURF,ST,417325,2023-08-09T00:00:00Z,"Noise is constant, 24/7, regardless of weather. Has been occurring all summer. I measured with a scientific noise meter at 69 dBA from my deck at nights (2 am and 5 am). Noise is similar within my bedroom if we open the windows.&nbsp;",DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-09-22T00:00:00Z,41.93419516579,-87.64140393809,POINT (-87.641403938087 41.934195165792),1247-1249 WEST MADISON LLC,1239-1259 W MADISON ST,60607,MULTIFAMILY HOUSING,98.0,419.9,41.934195,-87.641404
601388472,Noise Complaint,301 E NORTH WATER ST,301,,E,NORTH WATER,ST,417325,2023-07-01T00:00:00Z,The Sheraton hotel HVAC was working much better and quieter until today . Today something must of broke because it is consistently squealing all day.&nbsp;,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-07-05T00:00:00Z,41.88945828011,-87.62036837643,POINT (-87.620368376429 41.889458280109),WILDWOOD,6950 N HIAWATHA AVE,60646,K-12 SCHOOL,91.0,165.7,41.889458,-87.620368
601413909,Noise Complaint,200 E OHIO ST,200,,E,OHIO,ST,417325,2023-08-13T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-15T00:00:00Z,41.89267129069,-87.62257220248,POINT (-87.622572202481 41.892671290686),AINSLIE PARK CONDOMINIUM ASSOCIATION,840-846 W AINSLIE ST,60640,MULTIFAMILY HOUSING,76.0,308.6,41.893251,-87.622792
601413909,Noise Complaint,200 E OHIO ST,200,,E,OHIO,ST,417325,2023-08-13T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-15T00:00:00Z,41.89267129069,-87.62257220248,POINT (-87.622572202481 41.892671290686),"WASHINGTON FRANKLIN, LLC",309 W WASHINGTON ST,60606,OFFICE,71.0,687.8,41.893469,-87.622894
601413909,Noise Complaint,200 E OHIO ST,200,,E,OHIO,ST,417325,2023-08-13T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-15T00:00:00Z,41.89267129069,-87.62257220248,POINT (-87.622572202481 41.892671290686),3300 LAKE SHORE DRIVE CONDOMINIUM ASSOCIATION,3300 N LAKE SHORE DRIVE,60657,MULTIFAMILY HOUSING,62.0,776.9,41.892514,-87.622835
601297630,Asbestos Work Order,1252 W COLUMBIA AVE,1252,,W,COLUMBIA,AVE,379542,2023-01-22T00:00:00Z,boby and the board have known there is asbestos to be remediated in the boiler room for at least one year and have failed to solve the issue,DEPT. OF PUBLIC HEALTH,Resolved,2023-01-23T00:00:00Z,42.00461095853,-87.66294751174,POINT (-87.662947511737 42.004610958526),222 E PEARSON CONDOMINIUM ASSOCIATION,222 E PEARSON,60611,MULTIFAMILY HOUSING,70.0,1341.9,42.005394,-87.6632
601410266,Noise Complaint,1252 N WELLS ST,1252,,N,WELLS,ST,84397,2023-08-05T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-07T00:00:00Z,41.90543300791,-87.63468085706,POINT (-87.634680857065 41.905433007909),PARAMOUNT LOFTS CONDOMINIUM ASSOCIATION,1645 W OGDEN,60612,MULTIFAMILY HOUSING,38.0,1834.5,41.904831,-87.635028
601348027,Construction and Demolition,225 W RANDOLPH ST,225,,W,RANDOLPH,ST,3308,2023-05-02T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-03T00:00:00Z,41.88435557962,-87.63463654989,POINT (-87.634636549891 41.884355579622),229-SENIOR SUITES-AUSTIN,335 N MENARD AVENUE,60644,SENIOR LIVING COMMUNITY,4.0,456.4,41.884356,-87.634637
601357274,Construction and Demolition,3604 N PINE GROVE AVE,3604,,N,PINE GROVE,AVE,417337,2023-05-17T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-17T00:00:00Z,41.94804042642,-87.64577604863,POINT (-87.645776048633 41.948040426419),ELEVATE CARE CHICAGO NORTH,2451 WEST TOUHY AVENUE,60645,SENIOR LIVING COMMUNITY,52.0,998.5,41.947933,-87.645712
601319464,Construction and Demolition,5047 N SHERIDAN RD,5047,,N,SHERIDAN,RD,3308,2023-03-16T00:00:00Z,&nbsp;Construction fence has fallen over blocking the sidewalk,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-03-17T00:00:00Z,41.97472755169,-87.65481937663,POINT (-87.654819376629 41.974727551692),(IL695) - THE PIERRE CONDOMINIUM (2100 N LINCOLN PARK WEST),2100 N LINCOLN PARK WEST,60614,MULTIFAMILY HOUSING,69.0,1103.3,41.974732,-87.655114
601473782,Air Pollution Work Order,1845 N LARRABEE ST,1845,,N,LARRABEE,ST,417337,2023-11-22T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Refer to Building Dept,2023-11-22T00:00:00Z,41.91597395112,-87.64344616729,POINT (-87.643446167294 41.915973951117),THE FRANKLIN (227 WEST MONROE; 222 WEST ADAMS),227 WEST MONROE,60606,OFFICE,88.0,14740.1,41.915974,-87.643446
601440860,Noise Complaint,4652 N SHERIDAN RD,4652,,N,SHERIDAN,RD,417325,2023-09-23T00:00:00Z,"DosBros is operating a large, industrial fan on the rooftop that is causing a loud rumble along with shaking throughout my apartment. They have stated they wish to run this fan daily between 6AM and 11AM&nbsp;",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.96703976288,-87.65494521476,POINT (-87.65494521476 41.967039762881),ASPIRE,2111 S WABASH,60616,MULTIFAMILY HOUSING,68.0,1518.6,41.966756,-87.654648
601440860,Noise Complaint,4652 N SHERIDAN RD,4652,,N,SHERIDAN,RD,417325,2023-09-23T00:00:00Z,"DosBros is operating a large, industrial fan on the rooftop that is causing a loud rumble along with shaking throughout my apartment. They have stated they wish to run this fan daily between 6AM and 11AM&nbsp;",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.96703976288,-87.65494521476,POINT (-87.65494521476 41.967039762881),BVM HALL/SES-ID#175895,6364 N SHERIDAN RD,60660,OFFICE,83.0,570.1,41.967376,-87.654882
601440860,Noise Complaint,4652 N SHERIDAN RD,4652,,N,SHERIDAN,RD,417325,2023-09-23T00:00:00Z,"DosBros is operating a large, industrial fan on the rooftop that is causing a loud rumble along with shaking throughout my apartment. They have stated they wish to run this fan daily between 6AM and 11AM&nbsp;",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.96703976288,-87.65494521476,POINT (-87.65494521476 41.967039762881),(IL392) - TRIBUNE TOWER (435 N MICHIGAN AVENUE),435 N MICHIGAN AVENUE,60611,MULTIFAMILY HOUSING,74.0,4084.6,41.966667,-87.654942
601398630,Construction and Demolition,350 N CANAL ST,350,,N,CANAL,ST,84397,2023-07-20T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-07-20T00:00:00Z,41.88825809463,-87.64011224908,POINT (-87.640112249084 41.888258094627),607 WRIGHTWOOD CONDOMINIUM ASSOCIATION,607 W WRIGHTWOOD AVE,60614,MULTIFAMILY HOUSING,63.0,484.0,41.888166,-87.639815
601398630,Construction and Demolition,350 N CANAL ST,350,,N,CANAL,ST,84397,2023-07-20T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-07-20T00:00:00Z,41.88825809463,-87.64011224908,POINT (-87.640112249084 41.888258094627),NORWETA APARTMENTS - 2611 N HERMITAGE,2611 NORTH HERMITAGE AVE,60614,MULTIFAMILY HOUSING,98.0,348.4,41.888112,-87.640107
601398630,Construction and Demolition,350 N CANAL ST,350,,N,CANAL,ST,84397,2023-07-20T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-07-20T00:00:00Z,41.88825809463,-87.64011224908,POINT (-87.640112249084 41.888258094627),COMMONWEALTH PLAZA CONDOMINIUM ASSOCIATION,330 WEST DIVERSEY PARKWAY,60657,MULTIFAMILY HOUSING,60.0,3117.1,41.887872,-87.639806
601462987,Asbestos Work Order,5480 S CORNELL AVE,5480,,S,CORNELL,AVE,379542,2023-10-30T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-10-31T00:00:00Z,41.79577268884,-87.5855735685,POINT (-87.585573568497 41.795772688841),THE THOMPSON BUILDING,350 N CLARK ST,60654,OFFICE,51.0,1081.2,41.795773,-87.585574
601310944,Noise Complaint,4645 N SHERIDAN RD,4645,,N,SHERIDAN,RD,417325,2023-02-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-02-27T00:00:00Z,41.96675613103,-87.65464848123,POINT (-87.65464848123 41.966756131029),ASPIRE,2111 S WABASH,60616,MULTIFAMILY HOUSING,68.0,1518.6,41.966756,-87.654648
601310944,Noise Complaint,4645 N SHERIDAN RD,4645,,N,SHERIDAN,RD,417325,2023-02-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-02-27T00:00:00Z,41.96675613103,-87.65464848123,POINT (-87.65464848123 41.966756131029),BVM HALL/SES-ID#175895,6364 N SHERIDAN RD,60660,OFFICE,83.0,570.1,41.967376,-87.654882
601310944,Noise Complaint,4645 N SHERIDAN RD,4645,,N,SHERIDAN,RD,417325,2023-02-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-02-27T00:00:00Z,41.96675613103,-87.65464848123,POINT (-87.65464848123 41.966756131029),(IL392) - TRIBUNE TOWER (435 N MICHIGAN AVENUE),435 N MICHIGAN AVENUE,60611,MULTIFAMILY HOUSING,74.0,4084.6,41.966667,-87.654942
601417084,Asbestos Work Order,7020 S JEFFERY BLVD,7020,,S,JEFFERY,BLVD,425726,2023-08-16T00:00:00Z,I don’t know if abestos is in my unit but I would love for it to be checked. I didn’t move (7 1/2 years ago) in here with autoimmune problems. Now I’ve been diagnosed with Polymiositis back in 2019 after I slipped &amp; fell on this property due to negligence,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-21T00:00:00Z,41.76735295457,-87.57647795845,POINT (-87.576477958446 41.767352954568),TAYLOR STREET LIBRARY APARTMENTS,1346 W TAYLOR ST,60607,MULTIFAMILY HOUSING,70.0,451.3,41.767353,-87.576478
601405003,Noise Complaint,50 E CHESTNUT ST,50,,E,CHESTNUT,ST,417325,2023-07-27T00:00:00Z,: I believe the 4 ventilation fans for the indoor garage are the problem located below the outdoor pool. The noise is above 55 decibels even at 2 AM. It is continuous then shuts off for 3 minutes then reoccurs. Cannot open our windows,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-07-31T00:00:00Z,41.8984650062,-87.62633254606,POINT (-87.626332546058 41.898465006201),FORTY EAST CEDAR CONDOMINIUM,40 E CEDAR ST,60611,MULTIFAMILY HOUSING,80.0,492.6,41.897974,-87.626338
601405003,Noise Complaint,50 E CHESTNUT ST,50,,E,CHESTNUT,ST,417325,2023-07-27T00:00:00Z,: I believe the 4 ventilation fans for the indoor garage are the problem located below the outdoor pool. The noise is above 55 decibels even at 2 AM. It is continuous then shuts off for 3 minutes then reoccurs. Cannot open our windows,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-07-31T00:00:00Z,41.8984650062,-87.62633254606,POINT (-87.626332546058 41.898465006201),RANDOLPH TOWER CITY APARTMENTS,188 W RANDOLPH ST,60601,MULTIFAMILY HOUSING,27.0,2549.2,41.898465,-87.626333
601379894,Noise Complaint,1 W SUPERIOR ST,1,,W,SUPERIOR,ST,417325,2023-06-18T00:00:00Z,The air handlers are on the top deck of the parking garage. They have gotten steadily louder over the last year. Using the NIOSH app on an iPad they will occasionally read extremely high.,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-21T00:00:00Z,41.8955683487,-87.62825186147,POINT (-87.628251861473 41.895568348703),LAKE PARK PLAZA CONDOMINIUM ASSOCIATION,3930 N PINE GROVE AVE,60613,MULTIFAMILY HOUSING,73.0,2684.9,41.895568,-87.628252
601379894,Noise Complaint,1 W SUPERIOR ST,1,,W,SUPERIOR,ST,417325,2023-06-18T00:00:00Z,The air handlers are on the top deck of the parking garage. They have gotten steadily louder over the last year. Using the NIOSH app on an iPad they will occasionally read extremely high.,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-21T00:00:00Z,41.8955683487,-87.62825186147,POINT (-87.628251861473 41.895568348703),1000 S CLARK (KS50),1000 S CLARK ST,60605,MULTIFAMILY HOUSING,49.0,2803.5,41.895869,-87.628033
601342152,Air Pollution Work Order,2715 N CICERO AVE,2715,,N,CICERO,AVE,417337,2023-04-24T00:00:00Z,"Apt 405 - caller says the senior housing (Senior Suites of Kelvyn Park) has some kind of ash/dust floating in the air, that covers surfaces and clothes overnight. caller would like to meet with the inspectors so they can see the multiple videos he has of this dust/ash. Bldg mgmt tries to retaliate when caller addresses this issue with mgmt.",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-04-25T00:00:00Z,41.93012656883,-87.74638853895,POINT (-87.746388538949 41.930126568826),ACME HOTEL COMPANY,15 E OHIO ST,60611,HOTEL,82.0,544.8,41.930127,-87.746389
601328619,Air Pollution Work Order,2800 N LAKE SHORE DR,2800,,N,LAKE SHORE,DR,10937,2023-03-28T00:00:00Z,"Constant construction emitting noxious odors, so bad that I have to leave my apt and can't sleep at night. I don't know what chemicals are in violation, or which chemicals are being used, but neither does the Management. I am an 80 year old senior citizen whose health is being compromised by these constant, horrible smells. Please help!!!",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-04-03T00:00:00Z,41.93290246651,-87.63637316515,POINT (-87.636373165151 41.932902466506),203 NORTH LASALLE,203 N LASALLE STREET,60601,OFFICE,76.0,4751.2,41.932902,-87.636373
601391899,Construction and Demolition,5815 N SHERIDAN RD,5815,,N,SHERIDAN,RD,379542,2023-07-07T00:00:00Z,"Lots of dust from the work they are doing, and scaffolding that is stacked un safely. Moreover there are supplies spilling through the fencing",DEPT. OF PUBLIC HEALTH,Resolved,2023-07-10T00:00:00Z,41.98782830709,-87.65517078153,POINT (-87.655170781532 41.987828307086),KENWOOD HS,5015 S BLACKSTONE AVE,60615,K-12 SCHOOL,23.0,2187.5,41.987828,-87.655171
601335505,Air Pollution Work Order,1545 S STATE ST,1545,,S,STATE,ST,379542,2023-04-12T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-04-13T00:00:00Z,41.86059980853,-87.62711945578,POINT (-87.627119455778 41.860599808534),525 DEMING,525 W DEMING PLACE,60614,MULTIFAMILY HOUSING,94.0,382.0,41.861018,-87.627417
601335505,Air Pollution Work Order,1545 S STATE ST,1545,,S,STATE,ST,379542,2023-04-12T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-04-13T00:00:00Z,41.86059980853,-87.62711945578,POINT (-87.627119455778 41.860599808534),ELEVEN40 (LV002),1140 S WABASH AVE,60605,MULTIFAMILY HOUSING,44.0,1857.4,41.861078,-87.627124
601364068,Air Pollution Work Order,855 W ADAMS ST,855,,W,ADAMS,ST,249349,2023-05-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-25T00:00:00Z,41.87907153451,-87.64947582421,POINT (-87.649475824213 41.879071534509),BOND,7050 S MAY ST,60621,K-12 SCHOOL,51.0,558.0,41.879087,-87.648507
601364068,Air Pollution Work Order,855 W ADAMS ST,855,,W,ADAMS,ST,249349,2023-05-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-25T00:00:00Z,41.87907153451,-87.64947582421,POINT (-87.649475824213 41.879071534509),LORCA,3231 N SPRINGFIELD AVE,60618,K-12 SCHOOL,37.0,651.0,41.879294,-87.649321
601342231,Air Pollution Work Order,3705 N SOUTHPORT AVE,3705,,N,SOUTHPORT,AVE,249349,2023-04-25T00:00:00Z,"Coal Fire Pizza – 3705-07 N. Southport. The oven(s) are powered by coal (hence the name) and spewing coal/ash into the air, covering neighboring decks, windows, cars, etc. This has been an issue since the opened a few years ago. Gets better then rears is ugly head again. Previously the restaurant had installed an upgraded vent system which may or may not be effective",DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-04-25T00:00:00Z,41.94909155554,-87.66392624359,POINT (-87.66392624359 41.949091555545),"740 N MILWAUKEE, LLC",740 N MILWAUKEE AVE,60642,MULTIFAMILY HOUSING,80.0,362.4,41.94931,-87.663932
601451416,Noise Complaint,803 S WELLS ST,803,,S,WELLS,ST,129151,2023-10-09T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-10-11T00:00:00Z,41.87205230655,-87.63342371186,POINT (-87.633423711857 41.872052306554),ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 W WELLINGTON AVENUE,60657,HOSPITAL (GENERAL MEDICAL & SURGICAL),99.0,15245.8,41.872273,-87.632955
601472627,Noise Complaint,1320 W FULLERTON AVE,1320,,W,FULLERTON,AVE,417325,2023-11-19T00:00:00Z,They have persistently violated the city’s noise ordinance and about 60 days ago were told by Justin (inspector) they had 30 days to fix or they’d be cited. This is after numerous prior assurances given to Justin that they will fix the problem.,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-11-21T00:00:00Z,41.9253573581,-87.66138854382,POINT (-87.661388543818 41.925357358101),MICHIGAN BEACH APARTMENTS,7251 S SOUTH SHORE DRIVE,60649,MULTIFAMILY HOUSING,24.0,1577.3,41.925357,-87.661389
601434094,Air Pollution Work Order,1642 E 56TH ST,1642,,E,56TH,ST,10937,2023-09-12T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-14T00:00:00Z,41.7935140762,-87.58494662002,POINT (-87.584946620018 41.793514076195),ALOFT CHICAGO MAG MILE,243 E ONTARIO STREET,60611,HOTEL,88.0,1238.9,41.793514,-87.584947
601323929,Air Pollution Work Order,4916 N CLARK ST,4916,,N,CLARK,ST,249349,2023-03-23T00:00:00Z,"CHEMICAL SMELLS IN THE ALLEY, NORTH OF AINSLIE. COMMERCIAL BLDGS IN THE AREA&nbsp;",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-03-24T00:00:00Z,41.97219705604,-87.66802016686,POINT (-87.668020166863 41.972197056038),COURTHOUSE PLACE,46-64 W HUBBARD ST,60654,OFFICE,53.0,990.0,41.972137,-87.668013
601477810,Construction and Demolition,4818 W NORTH AVE,4818,,W,NORTH,AVE,84397,2023-12-02T00:00:00Z,"&nbsp;1500 saturday 12/2, throwing bricks from scaffold into dumpster",DEPT. OF PUBLIC HEALTH,Resolved,2023-12-04T00:00:00Z,41.90972628639,-87.74683744125,POINT (-87.746837441247 41.909726286389),ACERO SCHOOLS - IDAR - SOCCER ACADEMY,5050 S HOMAN AVE,60632,K-12 SCHOOL,7.0,677.6,41.909505,-87.74696
601471006,Air Pollution Work Order,7100 S SOUTH SHORE DR,7100,,S,SOUTH SHORE,DR,249349,2023-11-15T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-11-16T00:00:00Z,41.76619520231,-87.56290818204,POINT (-87.562908182042 41.76619520231),VIVIAN GORDON HARSH APARTMENTS,4227 S OAKENWALD AVE,60653,MULTIFAMILY HOUSING,36.0,703.3,41.766195,-87.562908
