COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,DATA SOURCE,RESOLUTION,RESOLVED DATE,LATITUDE,LONGITUDE,LOCATION
601435283,Air Pollution Work Order,1606 S ASHLAND AVE,1606,,S,ASHLAND,AVE,84397,2023-09-15T00:00:00Z,Dust and debris has been an issue since 7AM.,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-15T00:00:00Z,41.85937195328,-87.66633941999,POINT (-87.666339419991 41.859371953282)
601401777,Air Pollution Work Order,2444 W 71ST ST,2444,,W,71ST,ST,10937,2023-07-24T00:00:00Z,SPRAY PAINT ODOR,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-07-25T00:00:00Z,41.76477901885,-87.68503835665,POINT (-87.685038356651 41.764779018846)
601357274,Construction and Demolition,3604 N PINE GROVE AVE,3604,,N,PINE GROVE,AVE,417337,2023-05-17T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-17T00:00:00Z,41.94804042642,-87.64577604863,POINT (-87.645776048633 41.948040426419)
601294880,Noise Complaint,2136 N SAWYER AVE,2136,,N,SAWYER,AVE,417325,2023-01-05T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-01-05T00:00:00Z,41.92031728662,-87.70916449644,POINT (-87.709164496443 41.920317286622)
601302230,Illegal Dumping Work Order,10924 S EMERALD AVE,10924,,S,EMERALD,AVE,13776,2023-02-06T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Refer to StreetsSanitation,2023-02-06T00:00:00Z,41.6952399847,-87.64140327015,POINT (-87.641403270147 41.695239984698)
601415996,Air Pollution Work Order,4547 S ALBANY AVE,4547,,S,ALBANY,AVE,417337,2023-08-16T00:00:00Z,"Nearby elementary schools are exposed to a cancer-causing, toxic benzene odor. This problem is worsened by a nearby garbage dump near the Kedzie Orange Line. Benzene is used dissolves specific plastics like polystyrene",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-16T00:00:00Z,41.81040993843,-87.70145765662,POINT (-87.701457656622 41.810409938429)
601308143,Construction and Demolition,1400 W CHESTNUT ST,1400,,W,CHESTNUT,ST,379542,2023-02-20T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-02-21T00:00:00Z,41.89807717051,-87.66257914174,POINT (-87.662579141735 41.898077170507)
601328003,Air Pollution Work Order,2701 E 100TH ST,2701,,E,100TH,ST,10937,2023-03-30T00:00:00Z,Strong smell from Torrence all the way to Commercial,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-03-31T00:00:00Z,41.71324291275,-87.55803846898,POINT (-87.558038468978 41.713242912752)
601319464,Construction and Demolition,5047 N SHERIDAN RD,5047,,N,SHERIDAN,RD,3308,2023-03-16T00:00:00Z,&nbsp;Construction fence has fallen over blocking the sidewalk,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-03-17T00:00:00Z,41.97472755169,-87.65481937663,POINT (-87.654819376629 41.974727551692)
601365168,Construction and Demolition,1334 W ROSEDALE AVE,1334,,W,ROSEDALE,AVE,3308,2023-05-26T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-05-30T00:00:00Z,41.98912796265,-87.66408604076,POINT (-87.664086040763 41.989127962648)
601354077,Noise Complaint,1540 W FULLERTON AVE,1540,,W,FULLERTON,AVE,417325,2023-05-11T00:00:00Z,by the rear exit&nbsp;,DEPT. OF PUBLIC HEALTH,Resolved,2024-01-04T00:00:00Z,41.92527083003,-87.66742133245,POINT (-87.667421332445 41.925270830034)
601473782,Air Pollution Work Order,1845 N LARRABEE ST,1845,,N,LARRABEE,ST,417337,2023-11-22T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Refer to Building Dept,2023-11-22T00:00:00Z,41.91597395112,-87.64344616729,POINT (-87.643446167294 41.915973951117)
601425169,Toxics Hazardous Materials Work Order,1838 N LINCOLN PARK WEST,1838,,N,LINCOLN PARK WEST,,84397,2023-08-28T00:00:00Z,"Caller is concerned about the owner of 1838 N Lincoln Park West using a company with no certifications for home renovation. The home is over 150 years old and lots of debris and chemicals are spreading all over the property and neighborhood. Caller is especially concerned about chemicals associated with an old home (lead and asbestos etc) and also chemicals that the company is spraying all over the property/home. Caller said that originally the owners used a company that followed IEPA regulations until about a couple weeks ago they changed to this more affordable company. Caller has no idea what all of the chemicals are, but did identify one bucket of chemicals labeled as ""ABR Grip Strip."" Neighbors have also investigated remnants of unknown chemicals on the sidewalk and supposedly got a slight chemical burn after touching it.",DEPT. OF PUBLIC HEALTH,Resolved,2023-08-29T00:00:00Z,41.91591113547,-87.63644835477,POINT (-87.636448354774 41.915911135472)
601440860,Noise Complaint,4652 N SHERIDAN RD,4652,,N,SHERIDAN,RD,417325,2023-09-23T00:00:00Z,"DosBros is operating a large, industrial fan on the rooftop that is causing a loud rumble along with shaking throughout my apartment. They have stated they wish to run this fan daily between 6AM and 11AM&nbsp;",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.96703976288,-87.65494521476,POINT (-87.65494521476 41.967039762881)
601382243,Noise Complaint,3137 W 53RD PL,3137,,W,53RD,PL,129151,2023-06-21T00:00:00Z,there some type of machine that is constantly running and vibrates everything in my apartment keeps my 9 year old and 5 year old awake all night lose power all the time with it connected&nbsp;,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-22T00:00:00Z,41.79616047219,-87.7026764201,POINT (-87.702676420097 41.796160472191)
601411983,Noise Complaint,4619 N WESTERN AVE,4619,,N,WESTERN,AVE,417325,2023-08-08T00:00:00Z,Budlong Chicken,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-13T00:00:00Z,41.96549910944,-87.68866018713,POINT (-87.688660187133 41.965499109437)
601294844,Noise Complaint,2440 W CORTLAND ST,2440,,W,CORTLAND,ST,417325,2023-01-12T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-01-13T00:00:00Z,41.91585624144,-87.68895400522,POINT (-87.688954005218 41.915856241437)
601428127,Air Pollution Work Order,3025 S BONFIELD ST,3025,,S,BONFIELD,ST,10937,2023-09-03T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-06T00:00:00Z,41.83979413577,-87.653868927,POINT (-87.653868926995 41.839794135769)
601465020,Air Pollution Work Order,5100 N CLARK ST,5100,,N,CLARK,ST,417337,2023-11-02T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-11-03T00:00:00Z,41.9744022518,-87.66835972621,POINT (-87.668359726212 41.974402251805)
601319112,Air Pollution Work Order,4800 W DIVERSEY AVE,4800,,W,DIVERSEY,AVE,249349,2023-03-15T00:00:00Z,This commercial unit is under construction. They are burning a toxic glue that is disturbing customers of surrounding businesses and unsafe for employees. The smell is extremely strong and toxic,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-03-16T00:00:00Z,41.93164142041,-87.74671991065,POINT (-87.746719910646 41.931641420407)
601316518,Noise Complaint,1355 W ALTGELD ST,1355,,W,ALTGELD,ST,417325,2023-03-09T00:00:00Z,&nbsp;Lakeshore Athletic Club (1320 W Fullerton) - the rooftop mechanical equipment at Lakeshore persistently violates the City noise ordinance. Sounds like an airplane taking off every 5 minutes. Recurring problem needs to be permanently fixed.,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-03-10T00:00:00Z,41.92692730275,-87.66307606253,POINT (-87.663076062529 41.926927302754)
601443832,Air Pollution Work Order,3010 W 40TH ST,3010,,W,40TH,ST,84397,2023-09-27T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-28T00:00:00Z,41.8209792068,-87.70004356956,POINT (-87.700043569564 41.820979206804)
601346592,Illegal Dumping Work Order,1322 S SPAULDING AVE,1322,,S,SPAULDING,AVE,8386,2023-05-01T00:00:00Z,": PERSON AT 1322 S SPAULDING FLY DUMPED CONSTRUCTION DEBRIS (FLOORING, DRYWALL, CABINET, DOORS) ON THE VACANT LOT 1327 S CHRISTIANA AVE, 60623, THERE IS VIDEO FOOTAGE OF INCIDENT",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-02T00:00:00Z,41.86379807953,-87.708175704,POINT (-87.708175704001 41.863798079535)
601398630,Construction and Demolition,350 N CANAL ST,350,,N,CANAL,ST,84397,2023-07-20T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-07-20T00:00:00Z,41.88825809463,-87.64011224908,POINT (-87.640112249084 41.888258094627)
601370366,Construction and Demolition,1818 N WELLS ST,1818,,N,WELLS,ST,379542,2023-06-05T00:00:00Z,": The ongoing construction at the former site of A New Leaf is causing a lot of issues with construction vehicles, rodents, and lots of air dust violations",DEPT. OF PUBLIC HEALTH,Resolved,2023-06-06T00:00:00Z,41.91534960619,-87.63498800612,POINT (-87.634988006119 41.915349606194)
601301364,Noise Complaint,2034 W IOWA ST,2034,,W,IOWA,ST,417325,2023-02-01T00:00:00Z,: FURNACE EXHAUST IS MAKING NOISE TOWARDS BEDROOM,DEPT. OF PUBLIC HEALTH,Resolved,2023-02-02T00:00:00Z,41.89781854321,-87.67852155787,POINT (-87.678521557866 41.89781854321)
601295642,Construction and Demolition,2220 N HALSTED ST,2220,,N,HALSTED,ST,379542,2023-01-13T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-01-17T00:00:00Z,41.92246729637,-87.64880237057,POINT (-87.648802370573 41.92246729637)
601413933,Noise Complaint,2522 N HALSTED ST,2522,,N,HALSTED,ST,129151,2023-08-11T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-14T00:00:00Z,41.92800415536,-87.64899976032,POINT (-87.648999760319 41.928004155357)
601295644,Air Pollution Work Order,2430 N LINDEN PL,2430,,N,LINDEN,PL,3308,2023-01-13T00:00:00Z,illegal mechanic repairing cars at night- idling,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-01-17T00:00:00Z,41.9255950063,-87.70352941953,POINT (-87.703529419526 41.925595006304)
601401792,Air Pollution Work Order,1334 W ROSEDALE AVE,1334,,W,ROSEDALE,AVE,417337,2023-07-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-07-25T00:00:00Z,41.98912796265,-87.66408604076,POINT (-87.664086040763 41.989127962648)
601300943,Air Pollution Work Order,3405 S LITUANICA AVE,3405,,S,LITUANICA,AVE,10937,2023-01-31T00:00:00Z,: Constituent reported they do the construction and smell very bad. They share the same wall in the back of the coach house. Please contact the constituent below if have any questions.,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-02-01T00:00:00Z,41.83259256745,-87.64843137735,POINT (-87.648431377345 41.832592567452)
601462987,Asbestos Work Order,5480 S CORNELL AVE,5480,,S,CORNELL,AVE,379542,2023-10-30T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-10-31T00:00:00Z,41.79577268884,-87.5855735685,POINT (-87.585573568497 41.795772688841)
601403139,Asbestos Work Order,1650 W 17TH ST,1650,,W,17TH,ST,379542,2023-07-25T00:00:00Z,"caller states dumpster has asbestos sign on it, church is used by senior citizens and children and they are concerned that the dumpster is in parking lot and no one is clearing it up from construction",DEPT. OF PUBLIC HEALTH,Resolved,2023-07-26T00:00:00Z,41.85878210033,-87.66829261177,POINT (-87.668292611772 41.85878210033)
601310944,Noise Complaint,4645 N SHERIDAN RD,4645,,N,SHERIDAN,RD,417325,2023-02-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-02-27T00:00:00Z,41.96675613103,-87.65464848123,POINT (-87.65464848123 41.966756131029)
601321592,Construction and Demolition,5600 S NEWCASTLE AVE,5600,,S,NEWCASTLE,AVE,84397,2023-03-21T00:00:00Z,construction debri and material is being left on sidewalk,DEPT. OF PUBLIC HEALTH,Resolved,2023-03-22T00:00:00Z,41.79023632324,-87.79287105297,POINT (-87.792871052972 41.790236323237)
601303247,Illegal Dumping Work Order,6723 S CLAREMONT AVE,6723,,S,CLAREMONT,AVE,84397,2023-02-07T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Refer to StreetsSanitation,2023-02-08T00:00:00Z,41.77127026439,-87.68196141663,POINT (-87.68196141663 41.771270264385)
601417084,Asbestos Work Order,7020 S JEFFERY BLVD,7020,,S,JEFFERY,BLVD,425726,2023-08-16T00:00:00Z,I don’t know if abestos is in my unit but I would love for it to be checked. I didn’t move (7 1/2 years ago) in here with autoimmune problems. Now I’ve been diagnosed with Polymiositis back in 2019 after I slipped &amp; fell on this property due to negligence,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-21T00:00:00Z,41.76735295457,-87.57647795845,POINT (-87.576477958446 41.767352954568)
601384748,Noise Complaint,1641 N ORCHARD ST,1641,,N,ORCHARD,ST,417325,2023-06-26T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-29T00:00:00Z,41.91219347732,-87.64574463251,POINT (-87.645744632514 41.912193477322)
601319124,Air Pollution Work Order,4800 W DIVERSEY AVE,4800,,W,DIVERSEY,AVE,249349,2023-03-15T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-03-16T00:00:00Z,41.93164142041,-87.74671991065,POINT (-87.746719910646 41.931641420407)
601469270,Construction and Demolition,2430 W THOMAS ST,2430,,W,THOMAS,ST,417325,2023-11-11T00:00:00Z,unknown … Construction debris is and dust is left on neighbors property and crew is not cleaning up the debris,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-11-17T00:00:00Z,41.90129861822,-87.68825197665,POINT (-87.688251976645 41.901298618222)
601329537,Air Pollution Work Order,6935 S CALIFORNIA AVE,6935,,S,CALIFORNIA,AVE,417337,2023-04-04T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-04-04T00:00:00Z,41.76712813927,-87.69294513365,POINT (-87.692945133652 41.76712813927)
601322806,Noise Complaint,3427 W 37TH PL,3427,,W,37TH,PL,129151,2023-03-22T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-03-23T00:00:00Z,41.82511823532,-87.71043308567,POINT (-87.710433085671 41.825118235316)
601460300,Construction and Demolition,7946 S MUSKEGON AVE,7946,,S,MUSKEGON,AVE,13776,2023-10-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Refer to Building Dept,2023-10-25T00:00:00Z,41.75048953586,-87.55544201787,POINT (-87.555442017872 41.750489535858)
601474580,Air Pollution Work Order,6655 N AVONDALE AVE,6655,,N,AVONDALE,AVE,417337,2023-11-25T00:00:00Z,"There is always a sewage smell over near the park and train tracks, but lately it is unbearable. It smells like vomit and bowel movements, but also stagnantly just there.&nbsp;",DEPT. OF PUBLIC HEALTH,Refer to other Depts,2023-11-28T00:00:00Z,42.00124095697,-87.81743718656,POINT (-87.817437186559 42.001240956968)
601357277,Noise Complaint,3227 N CLARK ST,3227,,N,CLARK,ST,129151,2023-05-17T00:00:00Z,We live behind this restaurant on Dayton St. The loud/constant whistling noise prevents us from opening our back windows and balcony doors. This is my second request. The noise stopped for 1 day after my first request.,DEPT. OF PUBLIC HEALTH,Resolved,2023-05-18T00:00:00Z,41.94073017467,-87.65113414673,POINT (-87.65113414673 41.940730174672)
601405003,Noise Complaint,50 E CHESTNUT ST,50,,E,CHESTNUT,ST,417325,2023-07-27T00:00:00Z,: I believe the 4 ventilation fans for the indoor garage are the problem located below the outdoor pool. The noise is above 55 decibels even at 2 AM. It is continuous then shuts off for 3 minutes then reoccurs. Cannot open our windows,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-07-31T00:00:00Z,41.8984650062,-87.62633254606,POINT (-87.626332546058 41.898465006201)
601421303,Air Pollution Work Order,3159 W DEVON AVE,3159,,W,DEVON,AVE,417337,2023-08-23T00:00:00Z,its a baseball stadium that is blowing dust/sand everywhere,DEPT. OF PUBLIC HEALTH,Alleged violation unfounded,2023-08-24T00:00:00Z,41.99728041541,-87.70928189447,POINT (-87.709281894471 41.997280415408)
601379894,Noise Complaint,1 W SUPERIOR ST,1,,W,SUPERIOR,ST,417325,2023-06-18T00:00:00Z,The air handlers are on the top deck of the parking garage. They have gotten steadily louder over the last year. Using the NIOSH app on an iPad they will occasionally read extremely high.,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-21T00:00:00Z,41.8955683487,-87.62825186147,POINT (-87.628251861473 41.895568348703)
601342152,Air Pollution Work Order,2715 N CICERO AVE,2715,,N,CICERO,AVE,417337,2023-04-24T00:00:00Z,"Apt 405 - caller says the senior housing (Senior Suites of Kelvyn Park) has some kind of ash/dust floating in the air, that covers surfaces and clothes overnight. caller would like to meet with the inspectors so they can see the multiple videos he has of this dust/ash. Bldg mgmt tries to retaliate when caller addresses this issue with mgmt.",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-04-25T00:00:00Z,41.93012656883,-87.74638853895,POINT (-87.746388538949 41.930126568826)
601292869,Construction and Demolition,4624 S ASHLAND AVE,4624,,S,ASHLAND,AVE,84397,2023-01-07T00:00:00Z,: THERE IS CONSTRUCTION BEING DONE AT 4624 S ASHLAND AND THEY HAVE TRACKED A LOT OF MUD AND DEBRIS ALONG THE STREETS.,DEPT. OF PUBLIC HEALTH,Resolved,2023-01-09T00:00:00Z,41.80968337928,-87.66514885189,POINT (-87.665148851892 41.80968337928)
601325364,Noise Complaint,3400 N KEDZIE AVE,3400,,N,KEDZIE,AVE,417325,2023-03-27T00:00:00Z,Gate is stuck with very loud alarm going off constantly from 5pm to 9:30am sometimes for days at a time. This is an ongoing issue,DEPT. OF PUBLIC HEALTH,Resolved,2023-03-28T00:00:00Z,41.94308124778,-87.7078759763,POINT (-87.707875976301 41.943081247782)
601334016,Noise Complaint,1920 W PETERSON AVE,1920,,W,PETERSON,AVE,129151,2023-04-10T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-04-11T00:00:00Z,41.99081369449,-87.67801110196,POINT (-87.678011101958 41.990813694486)
